"""Time""","""XRP / Market Cap (USD)"""
"""2015-11-23""",0.004257333042
"""2015-11-24""",0.004281016563
"""2015-11-25""",0.004315894146
"""2015-11-26""",0.004261809033
"""2015-11-27""",0.004195752182
"""2015-11-28""",0.004275706747
"""2015-11-29""",0.00430802373
"""2015-11-30""",0.004203633971
"""2015-12-01""",0.004074284869
"""2015-12-02""",0.004199243649
"""2015-12-03""",0.004339881242
"""2015-12-04""",0.004791081218
"""2015-12-05""",0.005209428415
"""2015-12-06""",0.005377128388
"""2015-12-07""",0.005602902487
"""2015-12-08""",0.00708790912
"""2015-12-09""",0.008438060239
"""2015-12-10""",0.007733388771
"""2015-12-11""",0.008785810541
"""2015-12-12""",0.008551947636
"""2015-12-13""",0.008565192875
"""2015-12-14""",0.006991896809
"""2015-12-15""",0.00612434407
"""2015-12-16""",0.006696879566
"""2015-12-17""",0.006514836542
"""2015-12-18""",0.006251012338
"""2015-12-19""",0.006143962448
"""2015-12-20""",0.006113795792
"""2015-12-21""",0.006047261322
"""2015-12-22""",0.0059968258
"""2015-12-23""",0.005891700746
"""2015-12-24""",0.005990145668
"""2015-12-25""",0.006563970325
"""2015-12-26""",0.006072354651
"""2015-12-27""",0.006374658848
"""2015-12-28""",0.006277316712
"""2015-12-29""",0.006108930668
"""2015-12-30""",0.006150545786
"""2015-12-31""",0.005954946028
"""2016-01-01""",0.005928070279
"""2016-01-02""",0.006099830132
"""2016-01-03""",0.005922578676
"""2016-01-04""",0.005967428752
"""2016-01-05""",0.006052648507
"""2016-01-06""",0.005938028906
"""2016-01-07""",0.005976849692
"""2016-01-08""",0.005856037936
"""2016-01-09""",0.00598702396
"""2016-01-10""",0.005967194369
"""2016-01-11""",0.005860862079
"""2016-01-12""",0.005800288843
"""2016-01-13""",0.005709824035
"""2016-01-14""",0.005634151159
"""2016-01-15""",0.005108750291
"""2016-01-16""",0.005019708394
"""2016-01-17""",0.005323248767
"""2016-01-18""",0.005266805322
"""2016-01-19""",0.005210168538
"""2016-01-20""",0.005446048924
"""2016-01-21""",0.005258865099
"""2016-01-22""",0.005079666119
"""2016-01-23""",0.005041300131
"""2016-01-24""",0.005106666243
"""2016-01-25""",0.005096269206
"""2016-01-26""",0.00550079187
"""2016-01-27""",0.006757629609
"""2016-01-28""",0.006106860344
"""2016-01-29""",0.006939893688
"""2016-01-30""",0.006509008861
"""2016-01-31""",0.006357666869
"""2016-02-01""",0.006604812563
"""2016-02-02""",0.006739910852
"""2016-02-03""",0.006824671489
"""2016-02-04""",0.006821387405
"""2016-02-05""",0.007306357888
"""2016-02-06""",0.008098402755
"""2016-02-07""",0.007789477322
"""2016-02-08""",0.00755177953
"""2016-02-09""",0.00761740309
"""2016-02-10""",0.007606153429
"""2016-02-11""",0.007613243847
"""2016-02-12""",0.007781530451
"""2016-02-13""",0.008140551896
"""2016-02-14""",0.008499523822
"""2016-02-15""",0.008353421679
"""2016-02-16""",0.008213322021
"""2016-02-17""",0.007745840198
"""2016-02-18""",0.008013920202
"""2016-02-19""",0.008191075312
"""2016-02-20""",0.007972175342
"""2016-02-21""",0.007981191676
"""2016-02-22""",0.008039256146
"""2016-02-23""",0.00796443859
"""2016-02-24""",0.008078618299
"""2016-02-25""",0.008098601376
"""2016-02-26""",0.008034603301
"""2016-02-27""",0.00787814893
"""2016-02-28""",0.007776068133
"""2016-02-29""",0.008017461782
"""2016-03-01""",0.008034942604
"""2016-03-02""",0.007896789234
"""2016-03-03""",0.007956334467
"""2016-03-04""",0.008148968788
"""2016-03-05""",0.007588361354
"""2016-03-06""",0.007677199608
"""2016-03-07""",0.007758961676
"""2016-03-08""",0.007879562499
"""2016-03-09""",0.007975117619
"""2016-03-10""",0.008233923061
"""2016-03-11""",0.00870396813
"""2016-03-12""",0.008426946014
"""2016-03-13""",0.008537005262
"""2016-03-14""",0.008265750801
"""2016-03-15""",0.008171563803
"""2016-03-16""",0.008135075335
"""2016-03-17""",0.008209131702
"""2016-03-18""",0.008104494325
"""2016-03-19""",0.007940890084
"""2016-03-20""",0.007862495711
"""2016-03-21""",0.008036887851
"""2016-03-22""",0.008144803366
"""2016-03-23""",0.008346923172
"""2016-03-24""",0.008143272695
"""2016-03-25""",0.008089243081
"""2016-03-26""",0.008038294732
"""2016-03-27""",0.007924493298
"""2016-03-28""",0.007311379067
"""2016-03-29""",0.007487421727
"""2016-03-30""",0.007076727107
"""2016-03-31""",0.007455888884
"""2016-04-01""",0.007365408088
"""2016-04-02""",0.007504476949
"""2016-04-03""",0.007427878111
"""2016-04-04""",0.007408517598
"""2016-04-05""",0.007339420157
"""2016-04-06""",0.007104912212
"""2016-04-07""",0.006756005184
"""2016-04-08""",0.006642693604
"""2016-04-09""",0.006075039755
"""2016-04-10""",0.005906524466
"""2016-04-11""",0.006023721239
"""2016-04-12""",0.005883444673
"""2016-04-13""",0.005848613632
"""2016-04-14""",0.006345012515
"""2016-04-15""",0.006384617246
"""2016-04-16""",0.006541261909
"""2016-04-17""",0.006554363583
"""2016-04-18""",0.007084228885
"""2016-04-19""",0.007112960127
"""2016-04-20""",0.007375747678
"""2016-04-21""",0.007201271854
"""2016-04-22""",0.007352633366
"""2016-04-23""",0.007382077394
"""2016-04-24""",0.007250801005
"""2016-04-25""",0.007218609926
"""2016-04-26""",0.006927936361
"""2016-04-27""",0.006512114528
"""2016-04-28""",0.006657576857
"""2016-04-29""",0.006833817501
"""2016-04-30""",0.006794090672
"""2016-05-01""",0.006743440374
"""2016-05-02""",0.006603581209
"""2016-05-03""",0.006455104161
"""2016-05-04""",0.006257761123
"""2016-05-05""",0.006241590641
"""2016-05-06""",0.006466910212
"""2016-05-07""",0.006489013874
"""2016-05-08""",0.006388950631
"""2016-05-09""",0.006417617089
"""2016-05-10""",0.006185253041
"""2016-05-11""",0.006131918331
"""2016-05-12""",0.006160844415
"""2016-05-13""",0.006086171547
"""2016-05-14""",0.006121739113
"""2016-05-15""",0.006034529574
"""2016-05-16""",0.00598057517
"""2016-05-17""",0.005913875286
"""2016-05-18""",0.006009213162
"""2016-05-19""",0.006100379748
"""2016-05-20""",0.006028479623
"""2016-05-21""",0.005953264462
"""2016-05-22""",0.005948609777
"""2016-05-23""",0.005882496339
"""2016-05-24""",0.005789915776
"""2016-05-25""",0.005643637186
"""2016-05-26""",0.005745895552
"""2016-05-27""",0.005506715061
"""2016-05-28""",0.005458569116
"""2016-05-29""",0.005761559044
"""2016-05-30""",0.005684704825
"""2016-05-31""",0.005593893938
"""2016-06-01""",0.005772546798
"""2016-06-02""",0.005736822872
"""2016-06-03""",0.005789938015
"""2016-06-04""",0.005784995336
"""2016-06-05""",0.005767143227
"""2016-06-06""",0.005723757993
"""2016-06-07""",0.005845868668
"""2016-06-08""",0.005787511221
"""2016-06-09""",0.005782860488
"""2016-06-10""",0.00571402295
"""2016-06-11""",0.005765478004
"""2016-06-12""",0.005647978412
"""2016-06-13""",0.005889913451
"""2016-06-14""",0.007238942654
"""2016-06-15""",0.006574311625
"""2016-06-16""",0.006639842389
"""2016-06-17""",0.006542751359
"""2016-06-18""",0.006519600858
"""2016-06-19""",0.006782614777
"""2016-06-20""",0.006406195853
"""2016-06-21""",0.005877638631
"""2016-06-22""",0.006747051648
"""2016-06-23""",0.006287609217
"""2016-06-24""",0.00652173145
"""2016-06-25""",0.006404738881
"""2016-06-26""",0.006446169845
"""2016-06-27""",0.006356313298
"""2016-06-28""",0.006892022123
"""2016-06-29""",0.006797030998
"""2016-06-30""",0.006628862308
"""2016-07-01""",0.006827586187
"""2016-07-02""",0.006604950272
"""2016-07-03""",0.006600722036
"""2016-07-04""",0.00671974412
"""2016-07-05""",0.006593985894
"""2016-07-06""",0.006525303046
"""2016-07-07""",0.006483366287
"""2016-07-08""",0.006623298047
"""2016-07-09""",0.006537814947
"""2016-07-10""",0.006518908702
"""2016-07-11""",0.006279044474
"""2016-07-12""",0.006383606476
"""2016-07-13""",0.00642073591
"""2016-07-14""",0.00639446588
"""2016-07-15""",0.006498650077
"""2016-07-16""",0.006707907319
"""2016-07-17""",0.006560172272
"""2016-07-18""",0.006534508104
"""2016-07-19""",0.00644053718
"""2016-07-20""",0.006389852559
"""2016-07-21""",0.006488707673
"""2016-07-22""",0.006282844866
"""2016-07-23""",0.006410114655
"""2016-07-24""",0.006303108013
"""2016-07-25""",0.00613448389
"""2016-07-26""",0.005908039873
"""2016-07-27""",0.005893635441
"""2016-07-28""",0.005954258848
"""2016-07-29""",0.006114819705
"""2016-07-30""",0.006083562036
"""2016-07-31""",0.005831206154
"""2016-08-01""",0.00578732238
"""2016-08-02""",0.005375614267
"""2016-08-03""",0.005669672656
"""2016-08-04""",0.00598730594
"""2016-08-05""",0.006070017809
"""2016-08-06""",0.006597610203
"""2016-08-07""",0.0061842282
"""2016-08-08""",0.005936022579
"""2016-08-09""",0.006237218254
"""2016-08-10""",0.006226936317
"""2016-08-11""",0.006198686557
"""2016-08-12""",0.006125320325
"""2016-08-13""",0.006129005913
"""2016-08-14""",0.005966420155
"""2016-08-15""",0.006081112251
"""2016-08-16""",0.006147800297
"""2016-08-17""",0.00605610493
"""2016-08-18""",0.006046987356
"""2016-08-19""",0.006099264411
"""2016-08-20""",0.006118639869
"""2016-08-21""",0.006026584884
"""2016-08-22""",0.005930899386
"""2016-08-23""",0.006057065973
"""2016-08-24""",0.006102305276
"""2016-08-25""",0.006074612527
"""2016-08-26""",0.006026123078
"""2016-08-27""",0.005935064863
"""2016-08-28""",0.005968559865
"""2016-08-29""",0.00626792044
"""2016-08-30""",0.005969687607
"""2016-08-31""",0.005963088729
"""2016-09-01""",0.005926591329
"""2016-09-02""",0.005960455699
"""2016-09-03""",0.005976093148
"""2016-09-04""",0.005988107296
"""2016-09-05""",0.005923226372
"""2016-09-06""",0.005869411782
"""2016-09-07""",0.005871023662
"""2016-09-08""",0.005923496073
"""2016-09-09""",0.005918966043
"""2016-09-10""",0.005884706484
"""2016-09-11""",0.005864669258
"""2016-09-12""",0.005898789774
"""2016-09-13""",0.005910836863
"""2016-09-14""",0.006084401517
"""2016-09-15""",0.008742046722
"""2016-09-16""",0.007212655613
"""2016-09-17""",0.006984242064
"""2016-09-18""",0.006852811538
"""2016-09-19""",0.006808581565
"""2016-09-20""",0.006762298119
"""2016-09-21""",0.00681287121
"""2016-09-22""",0.006778113911
"""2016-09-23""",0.007352357561
"""2016-09-24""",0.007396110103
"""2016-09-25""",0.008008709043
"""2016-09-26""",0.007708774473
"""2016-09-27""",0.008312971543
"""2016-09-28""",0.009220057524
"""2016-09-29""",0.008923920991
"""2016-09-30""",0.008641022526
"""2016-10-01""",0.00806382274
"""2016-10-02""",0.008131858584
"""2016-10-03""",0.008015440104
"""2016-10-04""",0.007712108203
"""2016-10-05""",0.007307686501
"""2016-10-06""",0.007366566608
"""2016-10-07""",0.007366502268
"""2016-10-08""",0.007369439525
"""2016-10-09""",0.00753324369
"""2016-10-10""",0.007905537088
"""2016-10-11""",0.007824719329
"""2016-10-12""",0.0078669556
"""2016-10-13""",0.007901170445
"""2016-10-14""",0.008107314239
"""2016-10-15""",0.007964393907
"""2016-10-16""",0.007932461776
"""2016-10-17""",0.007970627345
"""2016-10-18""",0.008351361846
"""2016-10-19""",0.00869721099
"""2016-10-20""",0.009205000925
"""2016-10-21""",0.008960584631
"""2016-10-22""",0.008751775982
"""2016-10-23""",0.008916257092
"""2016-10-24""",0.008784255357
"""2016-10-25""",0.008753039824
"""2016-10-26""",0.008668105636
"""2016-10-27""",0.008288730826
"""2016-10-28""",0.007915520204
"""2016-10-29""",0.00768601433
"""2016-10-30""",0.008069494567
"""2016-10-31""",0.008057834672
"""2016-11-01""",0.007994049121
"""2016-11-02""",0.008155495606
"""2016-11-03""",0.008171840179
"""2016-11-04""",0.008217650042
"""2016-11-05""",0.008264948138
"""2016-11-06""",0.008135556115
"""2016-11-07""",0.008269015207
"""2016-11-08""",0.008177574268
"""2016-11-09""",0.008113633882
